LOCATION,LOCATION C,LATITUDE M,LATITUDE_1,LONGITUDE,LONGITUD_1,ROCK NAME,MIN. AGE (,MAX. AGE (,GEOL.,AGE,ROCK TYPE,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(,O(WT%),OTHERS(WT%,HE(CCM/G),HE(CCMSTP/,HE3(CCMSTP,HE3(AT/G),HE4(CCM/G),HE4(CCMSTP,HE4(AT/G),HE4(MOLE/G,HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND14,ND143_ND_1,EPSILON_ND,SR87_SR86,SR87_SR86_,PB206_PB20,PB206_PB_1,PB207_PB20,PB207_PB_1,PB208_PB20,PB208_PB_1,OS184_OS18,OS186_OS18,OS187_OS18,OS187_OS_1,RE187_OS18,RE187_OS_1,HF176_HF17,HE3_HE4,HE3_HE4(R/,HE4_HE3,HE4_HE3(R/,K40_AR40,AR40_K40,Ba/Th,La (PM),Sm (PM),La/Sm (PM),SAMPLE_1
ANDEAN ARC / PATAGONIAN PLATEAU LAVAS / ARGENTINA / PALI AIKE VOLCANIC FIELD,,-51.840800000000002,-51.840800000000002,-70.499399999999994,-70.499399999999994,BASANITE [8990],,,,NEOGENE [8990],VOL,43.799999999999997,3.320000000000000,,12.240000000000000,,3.790000000000000,8.180000000000000,,9.340000000000000,11.830000000000000,0.160000000000000,,1.880000000000000,3.530000000000000,0.900000000000000,,,,,,,,,,,,,,,,1.030000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.000000000000000,,251.000000000000000,360.000000000000000,,,56.000000000000000,287.000000000000000,,,,,,,,30.399999999999999,939.000000000000000,29.000000000000000,299.000000000000000,70.000000000000000,,,,,,,,,,,,0.510000000000000,505.000000000000000,50.000000000000000,104.000000000000000,13.000000000000000,54.000000000000000,11.300000000000001,3.500000000000000,9.800000000000001,1.350000000000000,6.500000000000000,1.150000000000000,2.410000000000000,0.320000000000000,1.620000000000000,0.210000000000000,6.600000000000000,4.180000000000000,,,,,,,,,,,5.600000000000000,1.700000000000000,0.512900000000000,,,0.703248000000000,,,,,,,,,,,,,,,,,,,,,"90.17857143",72.780203779999994,25.450450450000002,"2.859682343",32.119998931884766
ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / HUDSON,STRATOVOLCANO,-55.200000000000003,-55.200000000000003,-68.099999999999994,-68.099999999999994,NOT GIVEN [13250],,,,HOLOCENE [13250],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.000000000000000,368.000000000000000,43.000000000000000,393.000000000000000,20.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,30.000000000000000
ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / HUDSON,STRATOVOLCANO,-55.200000000000003,-55.200000000000003,-68.099999999999994,-68.099999999999994,NOT GIVEN [13250],,,,HOLOCENE [13250],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.000000000000000,392.000000000000000,41.000000000000000,380.000000000000000,21.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,30.000000000000000
ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / HUDSON,STRATOVOLCANO,-55.200000000000003,-55.200000000000003,-68.099999999999994,-68.099999999999994,NOT GIVEN [13250],,,,HOLOCENE [13250],VOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.000000000000000,351.000000000000000,43.000000000000000,390.000000000000000,21.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,30.000000000000000
ANDEAN ARC / PATAGONIAN PLATEAU LAVAS / ARGENTINA / PALI AIKE VOLCANIC FIELD,,-52.049199999999999,-52.049199999999999,-70.020300000000006,-70.020300000000006,BASANITE [8990],,,,NEOGENE [8990],VOL,43.840000000000003,3.810000000000000,,11.440000000000000,,6.970000000000000,5.870000000000000,,11.260000000000000,10.070000000000000,0.170000000000000,,1.940000000000000,3.270000000000000,0.770000000000000,,,,,,,,,,,,,,,,0.570000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.000000000000000,,293.000000000000000,293.000000000000000,,,53.000000000000000,178.000000000000000,,,,,,,,34.600000000000001,876.000000000000000,27.800000000000001,264.000000000000000,68.000000000000000,,,,,,,,,,,,0.560000000000000,599.000000000000000,44.000000000000000,87.000000000000000,11.199999999999999,47.000000000000000,9.900000000000000,3.160000000000000,9.100000000000000,1.230000000000000,6.100000000000000,1.060000000000000,2.340000000000000,0.320000000000000,1.650000000000000,0.230000000000000,6.000000000000000,3.890000000000000,,,,,,,,,,,5.200000000000000,1.520000000000000,,,,,,,,,,,,,,,,,,,,,,,,,"115.1923077",64.046579330000000,22.297297300000000,"2.872392043",32.119998931884766
ANDEAN ARC / PATAGONIAN PLATEAU LAVAS / ARGENTINA,MESETA CHILE CHICO,-46.399999999999999,-46.399999999999999,-71.799999999999997,-71.799999999999997,TRACHYBASALT [7501],3000000 [7501],16000000 [7501],,NEOGENE [7501],VOL,43.850000000000001,2.660000000000000,,14.150000000000000,,12.460000000000001,,,9.240000000000000,8.720000000000002,0.200000000000000,,1.590000000000000,3.360000000000000,0.600000000000000,,,,,,,,,,,,,,,,2.670000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.000000000000000,,235.000000000000000,285.000000000000000,,,49.000000000000000,190.000000000000000,,,,,,,,20.000000000000000,780.000000000000000,25.000000000000000,310.000000000000000,71.000000000000000,,,,,,,,,,,,,420.000000000000000,50.000000000000000,94.000000000000000,,41.000000000000000,7.900000000000000,2.490000000000000,6.600000000000000,,5.100000000000000,,2.400000000000000,,1.900000000000000,,,,,,,,,,,,,,5.500000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,"76.36363636",72.780203779999994,17.792792790000000,"4.090431706",36.000000000000000
ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / BOLIVIA,"SW V.  GUALLATIRE, WESTERN CORDILLERA",-18.466600000000000,-18.466600000000000,-69.113299999999995,-69.113299999999995,NOT GIVEN [11725],,,,NEOGENE [11725],VOL,44.359999999999999,0.920000000000000,,11.520000000000000,,9.760000000000000,,,10.130000000000001,14.869999999999999,0.180000000000000,,1.780000000000000,4.530000000000000,0.580000000000000,,,,,,,,,,,,,,,,1.700000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.000000000000000,,200.000000000000000,825.000000000000000,,,,423.000000000000000,129.000000000000000,89.000000000000000,16.000000000000000,,,,,46.399999999999999,1516.000000000000000,19.000000000000000,163.000000000000000,15.000000000000000,,,,,,,,,,,,,835.000000000000000,47.500000000000000,99.000000000000000,12.199999999999999,46.399999999999999,7.910000000000000,2.020000000000000,6.240000000000000,0.760000000000000,4.190000000000001,0.740000000000000,1.950000000000000,0.270000000000000,1.810000000000000,0.270000000000000,3.920000000000000,1.160000000000000,,,,,,,,,7.000000000000000,,3.820000000000000,0.780000000000000,,,,,,,,,,,,,,,,,,,,,,,,,"218.5863874",69.141193599999994,17.815315320000000,"3.880997466",55.610000610351562
ANDEAN ARC / PATAGONIAN PLATEAU LAVAS / ARGENTINA / PALI AIKE VOLCANIC FIELD,,-52.039700000000003,-52.039700000000003,-70.068899999999999,-70.068899999999999,BASALT [12786],,,,QUATERNARY [12786],VOL,44.590000000000003,3.460000000000000,,11.320000000000000,,,,11.960000000000001,8.740000000000000,10.850000000000000,0.170000000000000,,1.950000000000000,3.050000000000000,0.750000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.000000000000000,,,,204.000000000000000,,,,,,,,,,,,,,0.000450000000000,,0.000860000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000270000000000,0.000380000000000,0.000550000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,0.000000000000000,0.000000000000000,#DIV/0!,32.119998931884766
ANDEAN ARC / PATAGONIAN PLATEAU LAVAS / ARGENTINA,MESETA CHILE CHICO,-46.399999999999999,-46.399999999999999,-71.799999999999997,-71.799999999999997,BASALT [7501],3000000 [7501],16000000 [7501],,NEOGENE [7501],VOL,44.799999999999997,2.520000000000000,,13.500000000000000,,12.900000000000000,,,8.600000000000000,8.800000000000002,0.180000000000000,,0.970000000000000,3.700000000000000,0.500000000000000,,,,,,,,,,,,,,,,2.850000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.000000000000000,,260.000000000000000,350.000000000000000,,,53.000000000000000,205.000000000000000,,,,,,,,16.000000000000000,500.000000000000000,27.000000000000000,225.000000000000000,38.000000000000000,,,,,,,,,,,,,560.000000000000000,28.000000000000000,63.000000000000000,,34.000000000000000,6.800000000000000,2.200000000000000,6.500000000000000,,5.200000000000000,,2.400000000000000,,1.950000000000000,,,,,,,,,,,,,,3.200000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,"175",40.756914119999998,15.315315320000000,"2.661186745",36.000000000000000
ANDEAN ARC / PATAGONIAN PLATEAU LAVAS / ARGENTINA / MESETA DE CANQUEL,PAMPA DI AGNIA,-43.670029999999997,-43.670029999999997,-69.887360000000001,-69.887360000000001,BASALT [18771],,,,PLIOCENE-QUATERNARY [18771],VOL,44.890000000000001,2.380000000000000,,13.990000000000000,,,,9.869999999999999,9.529999999999999,9.960000000000001,0.200000000000000,,1.300000000000000,4.190000000000001,0.900000000000000,,,,,,,,,,,,,,,,0.330000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.000000000000000,,227.000000000000000,220.000000000000000,,,32.000000000000000,130.000000000000000,30.000000000000000,0.000000000000000,18.000000000000000,,,,,25.000000000000000,999.000000000000000,26.300000000000001,213.000000000000000,90.700000000000003,,,,,,,,,,,,0.700000000000000,646.000000000000000,63.799999999999997,120.000000000000000,13.199999999999999,51.000000000000000,9.609999999999999,2.820000000000000,8.020000000000000,1.090000000000000,5.780000000000000,1.010000000000000,2.620000000000000,0.341000000000000,2.010000000000000,0.258000000000000,4.600000000000000,4.580000000000000,,,,,,,,,,,8.080000000000000,1.670000000000000,,,,,,,,,,,,,,,,,,,,,,,,,"79.95049505",92.867540030000001,21.644144140000002,"4.290654295",37.990001678466797
ANDEAN ARC / PATAGONIAN PLATEAU LAVAS / ARGENTINA / POST-PLATEAU LAVA,CENTRAL PATAGONIAN PLATEAU LAVAS,-48.570000000000000,-48.570000000000000,-70.180000000000007,-70.180000000000007,HAWAIITE [8991],,,,NEOGENE [8991],VOL,44.920000000000002,2.980000000000000,,13.910000000000000,,,,10.080000000000000,12.410000000000000,7.560000000000000,0.170000000000000,,2.590000000000000,3.327058824000000,1.190000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.760000000000000,,,229.160784299999989,,,41.615686269999998,214.007843100000002,,,,,,,,,1279.105882000000065,,,,,,,,,,,,,,,0.906980392000000,754.133333300000004,53.364705880000002,111.341176500000003,,51.168627450000002,10.530196080000000,3.403921569000000,,1.196862745000000,,,,,1.460392157000000,0.178348646000000,8.092549020000000,4.644705882000000,,,,,,,,,,,7.389803922000000,2.009411765000000,0.512723000000000,,,0.703798000000000,,18.347000000000001,,15.590999999999999,,38.335999999999999,,,,,,,,,,,,,,,"102.05052",77.677883379999997,23.716657840000000,"3.275245775",34.000000000000000
